Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
1	Galactose metabolism	3/37	0.0137467257215259	0.100154715971117	0.0572889349179156	0.452778342029408	-86.9479834300773	372.742058619267	Pfk;Mal-B1;CG10638
2	Folate biosynthesis	3/40	0.016968132073068	0.108171841965808	0.0683133528508423	0.452778342029408	-71.0701754385965	289.711762185275	mal;CG10638;Mocs1
3	Amino sugar and nucleotide sugar metabolism	3/47	0.0259896279976506	0.132547102788018	0.0974159460199384	0.470319676166506	-62.5355772523419	228.258468007845	Cht12;Cht4;Cht5
4	FoxO signaling pathway	5/65	0.00190453096707441	0.0242827698301987	0.0182980281666767	0.246131434439963	-34.6549714918886	217.062090135149	CG5059;CG11658;Akt1;Pi3K92E;InR
5	Longevity regulating pathway	3/55	0.0388753553191017	0.141617365805299	0.135737651727306	0.470319676166506	-65.4372326717698	212.50052704233	Akt1;Pi3K92E;InR
6	AGE-RAGE signaling pathway in diabetic complications	2/31	0.0662014175304378	0.164537414868993	0.164797476867042	0.470319676166506	-55.8633364145353	151.671941658789	Akt1;Pi3K92E
7	Metabolism of xenobiotics by cytochrome P450	3/64	0.0565520999248305	0.15789412964938	0.183949724484373	0.470319676166506	-52.7214231497889	151.447188093446	GstD2;GstD3;GstD1
8	Hedgehog signaling pathway	2/38	0.0941634290627427	0.208797168791299	0.221326906431297	0.470319676166506	-53.4829856315296	126.365501615474	Smurf;Gprk2
9	Inositol phosphate metabolism	2/47	0.133977058814415	0.253067777760561	0.295789379783163	0.558713272923752	-56.9658950303733	114.506387758506	Ipp;Pi3K92E
10	SNARE interactions in vesicular transport	2/20	0.0298017623557091	0.135194676177276	0.0839582629031941	0.470319676166506	-29.5236873563538	103.72225668922	Syx7;Syx1A
11	Mucin type O-glycan biosynthesis	2/24	0.041786359859587	0.142073623522596	0.111719988166643	0.470319676166506	-23.2518454553792	73.8289181634132	tgy;CG10000
12	Sphingolipid metabolism	2/28	0.0552492673611138	0.15789412964938	0.141484620555585	0.470319676166506	-24.4855154525391	70.907609074185	lace;CG10425
13	Phosphatidylinositol signaling system	4/63	0.0106396072348689	0.0904366614963854	0.0594344539115421	0.452778342029408	-14.6689139970218	66.6433950842607	Ipp;CG6707;Pi3K92E;Cam
14	Arachidonic acid metabolism	1/17	0.207751654091296	0.331104198708004	0.332313900522725	0.60045637729855	-39.2530981438168	61.6827848813657	iPLA2-VIA
15	Fructose and mannose metabolism	2/29	0.05882330320271	0.15789412964938	0.149174266359556	0.470319676166506	-17.5706261100571	49.7813999273566	Pfk;CG10638
16	Glycerolipid metabolism	1/42	0.437696826471194	0.519128794186764	0.620462185618411	0.735897010849744	-53.4313577983626	44.1465258494528	CG10638
17	Mitophagy	1/36	0.389449702529606	0.4844374348539	0.565180063421757	0.703028859378283	-36.0268623043839	33.9740717009777	CG5059
18	Glycolysis / Gluconeogenesis	1/54	0.523090215188836	0.579947847274579	0.711061203603664	0.788350464864932	-48.9128497393045	31.6955918911764	Pfk
19	Dorso-ventral axis formation	1/28	0.318646477144912	0.439215414442987	0.478957542715018	0.678523185512943	-23.5766226582537	26.9639470682925	pnt
20	Glycerophospholipid metabolism	1/63	0.578539319508181	0.614698026977442	0.764674282357462	0.812466425004803	-48.9128497393045	26.7674966918624	iPLA2-VIA
21	Neuroactive ligand-receptor interaction	2/54	0.167062214269367	0.27484428799154	0.353209633705029	0.60045637729855	-14.7992166219139	26.4815553638859	deltaTry;gammaTry
22	Ether lipid metabolism	1/24	0.28023482716565	0.39699933848467	0.429730682196409	0.626178994057624	-20.4316176548725	25.9916198043263	iPLA2-VIA
