Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
1	positive regulation of TORC1 signaling (GO:1904263)	5/21	7.63497722382835e-06	0.00123432131785225	0.000141678350213866	0.0239177834422499	-2.63046466558794	30.9941617324066	melt;Akt1;Pi3K92E;RagA-B;InR
2	positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)	2/6	0.0026663075326395	0.038799054111835	0.0103108798022518	0.191302512800416	-4.80101607009042	28.4559137185525	rau;Hrs
3	photoreceptor cell axon guidance (GO:0072499)	6/28	1.75444605175199e-06	0.000850906335099716	4.96836260181766e-05	0.0239177834422499	-2.13717638414035	28.3247624264005	dysc;Abl;chif;robo1;Cam;caps
4	negative regulation of glial cell proliferation (GO:0060253)	2/7	0.0036993797273658	0.0436008861524126	0.0130836696597039	0.191302512800416	-4.7802437359958	26.7674055696414	kibra;wts
5	negative regulation of ERBB signaling pathway (GO:1901185)	6/34	5.84862775801575e-06	0.00123432131785225	0.000128399117230901	0.0239177834422499	-2.15717741412925	25.9924853565158	shrb;Ptp61F;Hrs;pum;Pi3K92E;Sulf1
6	metarhodopsin inactivation (GO:0016060)	2/6	0.0026663075326395	0.038799054111835	0.0103108798022518	0.191302512800416	-4.28959968591964	25.4247177613301	Galphaq;Cam
7	negative regulation of gliogenesis (GO:0014014)	2/7	0.0036993797273658	0.0436008861524126	0.0130836696597039	0.191302512800416	-4.38677644018185	24.5641499895683	kibra;wts
8	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	6/35	6.97865616339264e-06	0.00123432131785225	0.000147945052220103	0.0239177834422499	-2.02950737012257	24.0956391743376	shrb;Ptp61F;Hrs;pum;Pi3K92E;Sulf1
9	negative regulation of hormone secretion (GO:0046888)	2/6	0.0026663075326395	0.038799054111835	0.0103108798022518	0.191302512800416	-4.04336744902576	23.965284344427	Akt1;InR
10	regulation of organ growth (GO:0046620)	7/40	1.01195776175908e-06	0.000850906335099716	3.63708619557548e-05	0.0239177834422499	-1.73345853049452	23.9280092984657	bchs;kibra;wts;Akt1;dlp;Pi3K92E;InR
11	positive regulation of lipid storage (GO:0010884)	3/11	0.000378625531537791	0.0165548357491529	0.00243980591196406	0.151003749000531	-2.99336560465925	23.5846164996107	Akt1;Pi3K92E;InR
12	positive regulation of lipid localization (GO:1905954)	3/11	0.000378625531537791	0.0165548357491529	0.00243980591196406	0.151003749000531	-2.91334535584746	22.9541399291938	Akt1;Pi3K92E;InR
13	regulation of cellular protein localization (GO:1903827)	2/8	0.0048883540375537	0.0475346180113619	0.0161412920245431	0.191302512800416	-4.24814432906159	22.6039495878167	Asap;wls
14	regulation of TORC1 signaling (GO:1903432)	5/31	5.70394281947834e-05	0.00614758281654888	0.000690869965610066	0.0953084733568608	-2.21872739519185	21.6808889318332	melt;Akt1;Pi3K92E;RagA-B;InR
15	positive regulation of TOR signaling (GO:0032008)	5/32	6.68556701155323e-05	0.00648500000120663	0.000786049264798852	0.0953084733568608	-2.23846025858773	21.51826124971	melt;Akt1;Pi3K92E;RagA-B;InR
16	positive regulation of organ growth (GO:0046622)	4/21	0.000166880557689544	0.0115624386399184	0.00141172447155279	0.114114394783851	-2.43988221311799	21.2226620910001	bchs;Akt1;Pi3K92E;InR
