Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
1	glutamine family amino acid metabolic process (GO:0009064)	5/13	6.64983133138178e-07	0.000201157397774299	1.45284255691035e-05	0.00439484873465382	-3.05659689186769	43.4755186078836	P5CDh1;ry;Gdh;dmGlut;GLS
2	tryptophan metabolic process (GO:0006568)	2/6	0.00292265818697025	0.13738419752944	0.00890541057653693	0.422535953797026	-7.07534718769805	41.2865027331344	CG9547;ry
3	L-amino acid transport (GO:0015807)	3/8	0.000152074030398718	0.0306682627970747	0.000927154014949525	0.186976059681488	-4.06152147966036	35.7054165866046	NAAT1;GC1;Eaat1
4	phosphate ion transport (GO:0006817)	3/11	0.000434064362802165	0.052521787899062	0.00196337237766463	0.23756805769742	-3.9644001559553	30.6936456300317	NaPi-III;Dic1;dmGlut
5	dicarboxylic acid transport (GO:0006835)	3/11	0.000434064362802165	0.052521787899062	0.00196337237766463	0.23756805769742	-3.21541781912009	24.8947864014952	GC1;Eaat1;dmGlut
6	proteolysis (GO:0006508)	22/305	5.4014389837301e-10	3.26787058515671e-07	1.30989993414401e-07	7.92489460157124e-05	-1.05947480127012	22.6083293522661	zetaTry;amon;CG11668;Jon25Biii;betaTry;CG6462;Jon65Aii;CG8299;Jon25Bi;Jon25Bii;CG6337;lambdaTry;CG14642;CG31821;CG2915;CG3739;Nep1;CG17475;CG18179;Nep3;CG31266;Ser8
7	acidic amino acid transport (GO:0015800)	2/6	0.00292265818697025	0.13738419752944	0.00890541057653693	0.422535953797026	-3.83545939373594	22.3809094510067	GC1;Eaat1
8	monocarboxylic acid catabolic process (GO:0072329)	2/7	0.00405329765961025	0.146115584895177	0.0113112181216964	0.422535953797026	-4.04431865869717	22.2770150902345	Ssadh;Gabat
9	positive regulation of calcium-mediated signaling (GO:0050850)	2/7	0.00405329765961025	0.146115584895177	0.0113112181216964	0.422535953797026	-4.00579877109463	22.0648389019041	Nox;TrpA1
10	dicarboxylic acid metabolic process (GO:0043648)	3/16	0.00139742091565693	0.105679956746555	0.00488334136601684	0.389842251376425	-3.12675763278089	20.5525748446595	Dhfr;Men;Gdh
11	C4-dicarboxylate transport (GO:0015740)	3/16	0.00139742091565693	0.105679956746555	0.00488334136601684	0.389842251376425	-2.9733561192824	19.5442472229699	Dic1;GC1;Eaat1
12	regulation of regulated secretory pathway (GO:1903305)	2/8	0.00535370553578384	0.161949592457461	0.0139681307040339	0.422535953797026	-3.73512354280508	19.5345703833824	Syt14;Sytbeta
13	phosphate ion transmembrane transport (GO:0035435)	2/10	0.00844379974157872	0.182446387273397	0.0199954610229998	0.448046441441291	-4.02667748709709	19.2246583979916	NaPi-III;Dic1
14	alpha-amino acid metabolic process (GO:1901605)	2/12	0.0121539562215683	0.202212537190799	0.0269105529501533	0.478849545142434	-4.34200070172753	19.1486596708603	CG9547;ry
15	glutamine metabolic process (GO:0006541)	2/9	0.00681884809813945	0.182446387273397	0.016866125523975	0.448046441441291	-3.81164499160325	19.0127319152446	dmGlut;GLS
16	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	2/8	0.00535370553578384	0.161949592457461	0.0139681307040339	0.422535953797026	-3.43329861643757	17.9560361796228	Acox57D-d;CG5009
17	germ-band extension (GO:0007377)	2/11	0.0102237409373497	0.199527847325697	0.0233466700113807	0.455636624415655	-3.91053680890538	17.9221572547013	xit;5-HT2A
18	fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	2/8	0.00535370553578384	0.161949592457461	0.0139681307040339	0.422535953797026	-3.2560382524128	17.0289704433646	Acox57D-d;CG5009
19	regulation of calcium-mediated signaling (GO:0050848)	2/10	0.00844379974157872	0.182446387273397	0.0199954610229998	0.448046441441291	-3.49230682772866	16.6734003404029	Nox;TrpA1
20	apical constriction involved in gastrulation (GO:0003384)	2/12	0.0121539562215683	0.202212537190799	0.0269105529501533	0.478849545142434	-3.51103282020487	15.4840077618078	xit;Traf4
21	epithelial cell morphogenesis involved in gastrulation (GO:0003381)	2/12	0.0121539562215683	0.202212537190799	0.0269105529501533	0.478849545142434	-3.48339107971683	15.3621049069545	xit;Traf4
22	glutamate metabolic process (GO:0006536)	2/10	0.00844379974157872	0.182446387273397	0.0199954610229998	0.448046441441291	-3.07450027357167	14.6786569556028	Gdh;GLS
23	regulation of calcium ion-dependent exocytosis (GO:0017158)	2/11	0.0102237409373497	0.199527847325697	0.0233466700113807	0.455636624415655	-3.19537523441631	14.6445412068675	Syt14;Sytbeta
24	asymmetric protein localization involved in cell fate determination (GO:0045167)	3/19	0.00234284217875145	0.13738419752944	0.00745198474175638	0.422535953797026	-2.37465383833077	14.3818309005835	uif;Traf4;mira
25	ganglion mother cell fate determination (GO:0007402)	2/10	0.00844379974157872	0.182446387273397	0.0199954610229998	0.448046441441291	-2.9890181376231	14.2705376393656	pros;mira
26	response to ethanol (GO:0045471)	3/23	0.00410572717887274	0.146115584895177	0.0119199957313967	0.422535953797026	-2.53883989230084	13.9518706901832	aru;ry;homer
27	negative regulation of DNA recombination (GO:0045910)	2/15	0.0188006118642369	0.246959601719879	0.0387901279983355	0.510068226763482	-3.33907835595328	13.2690494949616	CG4078;Cap-D3
28	ciliary basal body organization (GO:0032053)	1/6	0.0825212695081546	0.343651047013636	0.122963852238002	0.510068226763482	-5.19544695824776	12.9610774049292	Cep135
29	phospholipid metabolic process (GO:0006644)	3/23	0.00410572717887274	0.146115584895177	0.0119199957313967	0.422535953797026	-2.32336612725231	12.7677621072825	CG11425;CG11438;ry
30	negative phototaxis (GO:0046957)	1/6	0.0825212695081546	0.343651047013636	0.122963852238002	0.510068226763482	-5.10841263043177	12.7439529363754	TrpA1
31	positive regulation of translational initiation (GO:0045948)	1/7	0.0955992648177271	0.343651047013636	0.1392579153305	0.510068226763482	-5.40166049007804	12.6808849555356	MCTS1
32	pyruvate metabolic process (GO:0006090)	4/34	0.00133706645460964	0.105679956746555	0.00515493886117587	0.389842251376425	-1.90595486053936	12.6122317912112	CG31075;Pdk;Men;Pfrx
33	purine ribonucleotide transport (GO:0015868)	1/6	0.0825212695081546	0.343651047013636	0.122963852238002	0.510068226763482	-5.03105584359317	12.5509710216202	Papst2
34	regulation of primary metabolic process (GO:0080090)	2/15	0.0188006118642369	0.246959601719879	0.0387901279983355	0.510068226763482	-3.14226227819085	12.486928802113	Desat1;Gabat
35	rhabdomere morphogenesis (GO:0061541)	1/6	0.0825212695081546	0.343651047013636	0.122963852238002	0.510068226763482	-4.98955349537073	12.4474351464356	tau
36	sulfur compound transport (GO:0072348)	2/14	0.0164468557560404	0.242691408107425	0.0346408415304604	0.510068226763482	-2.95370587723083	12.1327041694841	Dic1;Papst2
37	glutamate catabolic process (GO:0006538)	1/6	0.0825212695081546	0.343651047013636	0.122963852238002	0.510068226763482	-4.85045207275371	12.1004189377892	Gdh
38	mannose metabolic process (GO:0006013)	2/11	0.0102237409373497	0.199527847325697	0.0233466700113807	0.455636624415655	-2.59168440634896	11.8778003519534	LManII;LManI
39	protein localization to cell cortex (GO:0072697)	1/8	0.108491487569594	0.343651047013636	0.155251252483059	0.510068226763482	-5.34451648588295	11.8706177278448	mira
